wealth - salary,wealth - investment gain,wealth - rental income,wealth - business revenue,wealth - inheritance,wealth - others,fund - salary,fund - investment gain,fund - rental income,fund - business revenue,fund - inheritance,fund - others,Age,Occupation,Industry,speed_of_payment,Income,Adjusted Income,Annual Income,Adjusted Annual Income,Income Multiplier Based on Age,Wealth Indicator,Net Worth,Proposed Subscription Amount,Net Worth / Total Commitment,Income / Total Commitment,Risk Score,Will Default
False,False,False,True,False,False,False,False,False,True,False,False,47,91 Cleaners & Related Workers,Unknown Industry,50,4096.17,4096.17,49154.04,49154.04,3.0,50000,197462.12,10000,19.746212,4.915404,277,True
False,True,False,False,False,False,False,False,False,True,False,False,28,42 Customer Services Officers & Clerks,Customer Service,47,3370.0,3370.0,40440.0,40440.0,1.5,50000,110660.0,8000,13.8325,5.055,277,True
False,False,True,False,False,False,False,False,False,True,False,False,19,36 Teaching Associate Professionals,Unknown Industry,47,3226.25,3226.25,38715.0,38715.0,1.5,50000,108072.5,9000,12.008055555555556,4.301666666666667,277,True
False,False,False,True,False,False,True,False,False,False,False,False,61,43 Numerical & Material-Recording Clerks,Clerical Support,42,3275.0,3275.0,39300.0,39300.0,3.5,50000,187550.0,7000,26.792857142857144,5.614285714285714,277,True
False,False,False,True,False,False,False,True,False,False,False,False,62,91 Cleaners & Related Workers,Unknown Industry,41,4308.4800000000005,4308.4800000000005,51701.76000000001,51701.76000000001,3.5,50000,230956.16000000003,9000,25.66179555555556,5.744640000000001,277,True
False,True,False,False,False,False,True,False,False,False,False,False,28,93 Labourers & Related Workers,Unknown Industry,41,4273.78,4273.78,51285.36,51285.36,1.5,50000,126928.04,9000,14.103115555555556,5.6983733333333335,277,True
False,True,False,False,False,False,False,False,True,False,False,False,29,93 Labourers & Related Workers,Unknown Industry,44,4725.27,4725.27,56703.23999999999,56703.23999999999,1.5,50000,135054.86,10000,13.505486,5.670323999999999,277,True
False,False,True,False,False,False,False,False,False,False,False,True,29,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,41,4033.26,4033.26,48399.12,48399.12,1.5,50000,122598.68,9000,13.622075555555556,5.377680000000001,277,True
False,True,False,False,False,False,False,False,False,False,True,False,21,43 Numerical & Material-Recording Clerks,Clerical Support,43,4050.0,4050.0,48600.0,48600.0,1.5,50000,122900.0,10000,12.29,4.86,277,True
False,True,False,False,False,False,True,False,False,False,False,False,24,43 Numerical & Material-Recording Clerks,Clerical Support,42,3093.0,3093.0,37116.0,37116.0,1.5,50000,105674.0,8000,13.20925,4.6395,277,True
False,False,True,False,False,False,False,False,False,True,False,False,22,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,46,2857.52,2857.52,34290.24,34290.24,1.5,50000,101435.36,8000,12.67942,4.28628,277,True
False,False,False,True,False,False,True,False,False,False,False,False,64,91 Cleaners & Related Workers,Unknown Industry,43,4463.54,2231.77,53562.48,26781.24,3.5,50000,237468.68,9000,26.38540888888889,5.951386666666667,277,True
True,True,False,False,False,False,True,False,False,False,False,False,57,21 Science & Engineering Professionals,Science & Engineering,42,7490.46,7490.46,89885.52,89885.52,4.0,50000,409542.08,18000,22.75233777777778,4.99364,277,True
True,False,False,False,False,False,True,False,False,False,False,False,52,94 Food Preparation & Kitchen Assistants,Unknown Industry,48,4294.4,4294.4,51532.8,51532.8,4.0,0,206131.2,10000,20.61312,5.1532800000000005,277,True
False,False,True,True,False,False,False,True,False,False,False,False,26,12 Administrative & Commercial Managers,Management,52,11588.0,11588.0,139056.0,139056.0,1.5,100000,308584.0,23000,13.416695652173914,6.045913043478261,277,True
True,False,False,False,False,False,False,True,False,False,False,False,82,51 Personal Service Workers,Unknown Industry,42,5256.16,0.0,63073.92,0.0,2.0,0,126147.84,2000,63.07392,31.53696,277,True
True,False,False,False,False,False,False,True,False,False,False,False,20,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,43,7384.0,7384.0,88608.0,88608.0,1.5,0,132912.0,11000,12.08290909090909,8.055272727272728,277,True
True,False,False,False,False,False,False,False,False,False,True,False,36,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,45,5836.360000000001,5836.360000000001,70036.32,70036.32,2.0,0,140072.64,9000,15.563626666666668,7.781813333333334,277,True
True,False,False,False,False,False,True,False,False,False,False,False,31,23 Teaching & Training Professionals,Education,46,4447.03,4447.03,53364.36,53364.36,2.0,0,106728.72,7000,15.24696,7.62348,277,True
True,True,False,False,False,False,True,False,False,False,False,False,55,21 Science & Engineering Professionals,Science & Engineering,42,6782.5,6782.5,81390.0,81390.0,4.0,50000,375560.0,17000,22.09176470588235,4.787647059,277,True
True,False,False,False,True,False,True,False,False,False,False,False,52,21 Science & Engineering Professionals,Science & Engineering,55,8631.5,8631.5,103578.0,103578.0,4.0,50000,464312.0,22000,21.105090909090908,4.708090909090909,277,True
True,False,False,False,False,False,True,False,False,False,False,False,67,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,50,5348.4800000000005,2674.24,64181.76000000001,32090.880000000005,3.5,0,224636.16000000003,7000,32.090880000000006,9.168822857142858,277,True
True,False,False,False,False,False,True,False,False,False,False,False,39,54 Protective Services Workers,Unknown Industry,45,5809.700000000001,5809.700000000001,69716.40000000001,69716.40000000001,2.0,0,139432.80000000002,9000,15.492533333333336,7.746266666666668,277,True
True,False,False,False,False,False,False,True,False,False,False,False,69,43 Numerical & Material-Recording Clerks,Clerical Support,50,4449.0,0.0,53388.0,0.0,3.5,0,186858.0,6000,31.143,8.898,277,True
True,True,False,False,False,False,True,False,False,False,False,False,68,22 Health Professionals,Unknown Industry,28,4799.639999999999,2399.82,57595.67999999999,28797.84,3.5,50000,251584.88,8000,31.448109999999996,7.199459999999999,278,True
False,True,False,True,False,False,False,False,False,False,True,False,62,44 Other Clerical Support Workers,Unknown Industry,29,6940.56,6940.56,83286.72,83286.72,3.5,100000,391503.52,15000,26.10023466666667,5.552448,278,True
False,True,False,True,False,False,False,True,False,False,False,False,64,81 Stationary Plant & Machine Operators,Unknown Industry,27,4660.52,2330.26,55926.240000000005,27963.120000000003,3.5,100000,295741.84,11000,26.88562181818182,5.084203636363637,278,True
True,False,False,False,False,False,True,False,False,False,False,False,20,33 Business & Administration Associate Professionals,Business & Administration,25,5425.0,5425.0,65100.0,65100.0,1.5,0,97650.0,8000,12.20625,8.1375,278,True
True,True,False,False,False,False,True,False,False,False,False,False,44,82 Assemblers & Quality Checkers,Manufacturing,35,6267.72,6267.72,75212.64,75212.64,3.0,50000,275637.92,15000,18.375861333333333,5.014176,280,True
True,False,True,False,False,False,True,False,False,False,False,False,24,12 Administrative & Commercial Managers,Management,32,11600.0,11600.0,139200.0,139200.0,1.5,50000,258800.0,20000,12.94,6.96,280,True
False,False,False,True,False,False,False,False,False,False,True,False,21,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,32,4097.7300000000005,4097.7300000000005,49172.76000000001,49172.76000000001,1.5,50000,123759.14,10000,12.375914000000002,4.917276000000001,280,True
True,True,False,False,False,False,False,False,False,False,True,False,45,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,34,7795.0,7795.0,93540.0,93540.0,3.0,50000,330620.0,18000,18.36777777777778,5.196666666666666,280,True
True,False,False,False,False,False,True,False,False,False,False,False,32,44 Other Clerical Support Workers,Unknown Industry,37,5410.08,5410.08,64920.96,64920.96,2.0,0,129841.92,9000,14.42688,7.21344,280,True
True,False,False,False,False,False,True,False,False,False,False,False,50,91 Cleaners & Related Workers,Unknown Industry,35,3974.4,3974.4,47692.8,47692.8,4.0,0,190771.2,10000,19.07712,4.76928,280,True
True,False,False,False,False,False,False,False,False,False,False,True,48,91 Cleaners & Related Workers,Unknown Industry,39,3554.16,3554.16,42649.92,42649.92,3.0,0,127949.76,7000,18.278537142857143,6.092845714285714,280,True
True,False,False,False,False,False,True,False,False,False,False,False,62,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,37,4095.96,4095.96,49151.52,49151.52,3.5,0,172030.31999999998,7000,24.575759999999995,7.021645714285714,280,True
False,False,False,False,False,True,True,False,False,False,False,False,72,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,32,5866.02,0.0,70392.23999999999,0.0,2.0,50000,190784.48,5000,38.156896,14.078447999999998,280,True
False,False,True,True,False,False,False,True,False,False,False,False,81,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,33,7472.99,0.0,89675.88,0.0,2.0,100000,279351.76,5000,55.870352,17.935176000000002,280,True
False,True,False,False,False,False,False,False,False,True,False,False,21,91 Cleaners & Related Workers,Unknown Industry,34,3844.75,3844.75,46137.0,46137.0,1.5,50000,119205.5,9000,13.245055555555556,5.126333333333333,280,True
True,True,False,False,False,False,True,False,False,False,False,False,21,12 Administrative & Commercial Managers,Management,33,11421.0,11421.0,137052.0,137052.0,1.5,50000,255578.0,20000,12.7789,6.8526,280,True
True,False,False,False,False,False,True,False,False,False,False,False,32,22 Health Professionals,Unknown Industry,40,3193.62,3193.62,38323.44,38323.44,2.0,0,76646.88,5000,15.329376000000002,7.664688000000001,280,True
True,False,False,False,False,False,True,False,False,False,False,False,76,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,61,7659.16,0.0,91909.92,0.0,2.0,0,183819.84,4000,45.95496,22.97748,281,True
False,False,True,False,False,False,True,False,False,False,False,False,32,52 Sales Workers,Unknown Industry,42,3346.62,3346.62,40159.44,40159.44,2.0,50000,130318.88,9000,14.479875555555555,4.46216,282,True
True,False,False,False,False,False,False,False,False,False,False,True,22,21 Science & Engineering Professionals,Science & Engineering,53,5416.04,5416.04,64992.48,64992.48,1.5,0,97488.72,8000,12.18609,8.12406,282,True
True,False,False,False,False,False,False,True,False,False,False,False,63,41 General & Keyboard Clerks,Unknown Industry,42,4789.33,4789.33,57471.96,57471.96,3.5,0,201151.86,7000,28.73598,8.21028,282,True
True,False,True,False,False,False,True,False,False,False,False,False,64,24 Business & Administration Professionals,Business & Administration,45,10128.0,5064.0,121536.0,60768.0,3.5,50000,475376.0,17000,27.96329411764706,7.149176470588236,282,True
False,False,False,False,True,False,False,False,False,False,False,True,59,52 Sales Workers,Unknown Industry,54,4095.75,4095.75,49149.0,49149.0,4.0,50000,246596.0,10000,24.6596,4.9149,282,True
True,False,False,False,False,False,True,False,False,False,False,False,71,41 General & Keyboard Clerks,Unknown Industry,41,5036.52,0.0,60438.23999999999,0.0,2.0,0,120876.47999999998,4000,30.219119999999997,15.109559999999998,282,True
False,False,False,False,False,True,False,False,False,False,False,True,42,41 General & Keyboard Clerks,Unknown Industry,42,4910.080000000001,4910.080000000001,58920.96000000001,58920.96000000001,3.0,50000,226762.88,13000,17.44329846153846,4.532381538461539,282,True
False,True,True,False,False,False,True,False,False,False,False,False,45,22 Health Professionals,Unknown Industry,54,3752.45,3752.45,45029.4,45029.4,3.0,100000,235088.2,13000,18.083707692307694,3.4638,282,True
True,False,False,False,False,False,False,True,False,False,False,False,57,42 Customer Services Officers & Clerks,Customer Service,43,3154.0,3154.0,37848.0,37848.0,4.0,0,151392.0,7000,21.62742857142857,5.406857142857143,282,True
False,True,False,False,True,False,False,True,False,False,False,False,46,94 Food Preparation & Kitchen Assistants,Unknown Industry,47,6877.639999999999,6877.639999999999,82531.68,82531.68,3.0,100000,347595.04,19000,18.294475789473683,4.343772631578947,282,True
False,False,True,False,False,False,False,False,False,False,False,True,31,52 Sales Workers,Unknown Industry,46,3667.31,3667.31,44007.72,44007.72,2.0,50000,138015.44,10000,13.801544,4.400772,282,True
False,False,False,True,False,False,True,False,False,False,False,False,37,52 Sales Workers,Unknown Industry,57,5933.150000000001,5933.150000000001,71197.8,71197.8,2.0,50000,192395.6,12000,16.032966666666667,5.93315,282,True
False,False,False,True,False,False,True,False,False,False,False,False,33,"96 Waste Collection, Recycling & Material Recovery Workers & Other Elementary Workers",Unknown Industry,41,5823.62,5823.62,69883.44,69883.44,2.0,50000,189766.88,13000,14.597452307692308,5.3756492307692305,282,True
False,False,True,False,False,False,False,True,False,False,False,False,23,94 Food Preparation & Kitchen Assistants,Unknown Industry,47,3626.07,3626.07,43512.84,43512.84,1.5,50000,115269.26,9000,12.807695555555554,4.834759999999999,282,True
True,False,False,True,False,False,False,False,True,False,False,False,68,24 Business & Administration Professionals,Business & Administration,42,11512.0,5756.0,138144.0,69072.0,3.5,50000,533504.0,17000,31.38258823529412,8.126117647058823,282,True
True,False,False,False,False,False,True,False,False,False,False,False,25,43 Numerical & Material-Recording Clerks,Clerical Support,27,4291.0,4291.0,51492.0,51492.0,1.5,0,77238.0,6000,12.873,8.582,283,True
True,False,False,False,False,False,False,False,False,True,False,False,35,83 Drivers & Mobile Machinery Operators,Unknown Industry,29,3164.7000000000003,3164.7000000000003,37976.4,37976.4,2.0,0,75952.8,5000,15.19056,7.595280000000001,283,True
True,False,False,False,False,False,True,False,False,False,False,False,19,51 Personal Service Workers,Unknown Industry,25,4823.8,4823.8,57885.600000000006,57885.600000000006,1.5,0,86828.40000000001,7000,12.404057142857145,8.269371428571429,283,True
False,True,False,False,False,True,False,False,False,False,True,False,57,83 Drivers & Mobile Machinery Operators,Unknown Industry,30,6497.32,6497.32,77967.84,77967.84,4.0,100000,411871.36,18000,22.881742222222226,4.331546666666666,283,True
False,False,False,False,False,True,False,False,False,False,True,False,33,41 General & Keyboard Clerks,Unknown Industry,23,4348.66,4348.66,52183.92,52183.92,2.0,50000,154367.84,10000,15.436784,5.218392,283,True
True,False,False,False,False,False,True,False,False,False,False,False,23,42 Customer Services Officers & Clerks,Customer Service,21,4286.0,4286.0,51432.0,51432.0,1.5,0,77148.0,6000,12.858,8.572,283,True
True,False,False,False,False,False,True,False,False,False,False,False,40,43 Numerical & Material-Recording Clerks,Clerical Support,33,3510.0,3510.0,42120.0,42120.0,3.0,0,126360.0,8000,15.795,5.265,285,True
True,False,False,False,False,False,True,False,False,False,False,False,25,13 Production & Specialised Services Managers,Unknown Industry,38,4485.9,4485.9,53830.8,53830.8,1.5,0,80746.20000000001,6000,13.457700000000004,8.9718,285,True
False,True,False,True,False,False,False,True,False,False,False,False,54,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,38,5743.68,5743.68,68924.16,68924.16,4.0,100000,375696.64,17000,22.09980235294118,4.054362352941177,285,True
True,False,False,False,False,False,True,False,False,False,False,False,29,"71 Building & Related Trades Workers, Excluding Electricians",Unknown Industry,32,5459.85,5459.85,65518.2,65518.2,1.5,0,98277.3,7000,14.039614285714284,9.359742857142855,285,True
True,False,False,False,False,False,False,False,False,False,False,True,23,83 Drivers & Mobile Machinery Operators,Unknown Industry,36,4900.17,4900.17,58802.04,58802.04,1.5,0,88203.06,7000,12.600437142857142,8.400291428571428,285,True
True,False,False,False,False,False,True,False,False,False,False,False,29,32 Health Associate Professionals,Health,34,5399.46,5399.46,64793.52,64793.52,1.5,0,97190.28,7000,13.884325714285714,9.256217142857142,285,True
False,True,False,True,False,False,False,False,False,False,False,True,79,41 General & Keyboard Clerks,Unknown Industry,33,7469.37,0.0,89632.44,0.0,2.0,100000,279264.88,6000,46.54414666666667,14.93874,285,True
False,False,True,False,False,False,False,False,False,False,True,False,31,36 Teaching Associate Professionals,Unknown Industry,64,3482.48,3482.48,41789.76,41789.76,2.0,50000,133579.52000000002,9000,14.84216888888889,4.643306666666667,286,True
False,True,False,False,False,False,True,False,False,False,False,False,53,91 Cleaners & Related Workers,Unknown Industry,61,4148.79,4148.79,49785.48,49785.48,4.0,50000,249141.92,12000,20.761826666666668,4.14879,286,True
True,False,False,False,False,False,True,False,False,False,False,False,25,51 Personal Service Workers,Unknown Industry,17,3180.6,3180.6,38167.2,38167.2,1.5,0,57250.8,4000,14.3127,9.5418,286,True
True,True,False,False,False,False,False,True,False,False,False,False,47,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,55,7857.0,7857.0,94284.0,94284.0,3.0,50000,332852.0,18000,18.491777777777777,5.238,287,True
False,False,False,False,False,True,True,False,False,False,False,False,75,82 Assemblers & Quality Checkers,Manufacturing,48,4635.65,0.0,55627.8,0.0,2.0,50000,161255.6,4000,40.3139,13.90695,287,True
False,False,False,True,False,False,True,False,False,False,False,False,39,"75 Food Processing, Woodworking, Garment, Leather & Other Craft & Related Trades Workers",Unknown Industry,41,3456.3900000000003,3456.3900000000003,41476.68000000001,41476.68000000001,2.0,50000,132953.36000000002,8000,16.61917,5.184585000000001,287,True
True,True,False,False,False,False,False,False,False,True,False,False,54,23 Teaching & Training Professionals,Education,46,7792.16,7792.16,93505.92,93505.92,4.0,50000,424023.68,20000,21.201184,4.675296,287,True
True,True,False,False,False,False,True,False,False,False,False,False,33,24 Business & Administration Professionals,Business & Administration,43,11590.0,11590.0,139080.0,139080.0,2.0,50000,328160.0,22000,14.916363636363636,6.321818181818182,287,True
True,True,False,False,False,False,True,False,False,False,False,False,41,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,44,6515.700000000001,6515.700000000001,78188.40000000001,78188.40000000001,3.0,50000,284565.2,17000,16.739129411764708,4.599317647058824,287,True
False,False,False,False,False,True,True,False,False,False,False,False,28,25 Information & Communications Technology Professionals,Unknown Industry,55,4239.48,4239.48,50873.76,50873.76,1.5,50000,126310.64,9000,14.034515555555556,5.65264,287,True
True,False,False,False,False,False,False,False,False,False,False,True,78,"96 Waste Collection, Recycling & Material Recovery Workers & Other Elementary Workers",Unknown Industry,48,4633.88,0.0,55606.56,0.0,2.0,0,111213.12,2000,55.606559999999995,27.803279999999997,287,True
False,True,False,False,False,False,True,False,False,False,False,False,23,91 Cleaners & Related Workers,Unknown Industry,46,3938.55,3938.55,47262.6,47262.6,1.5,50000,120893.9,9000,13.432655555555556,5.251399999999999,287,True
True,False,False,False,False,False,False,True,False,False,False,False,42,52 Sales Workers,Unknown Industry,55,4020.8,4020.8,48249.600000000006,48249.600000000006,3.0,0,144748.80000000002,8000,18.0936,6.031200000000001,287,True
False,True,False,False,False,False,False,False,True,False,False,False,28,52 Sales Workers,Unknown Industry,41,3799.46,3799.46,45593.52,45593.52,1.5,50000,118390.28,9000,13.154475555555557,5.065946666666666,287,True
True,False,False,False,False,False,False,False,False,False,True,False,68,91 Cleaners & Related Workers,Unknown Industry,51,5775.299999999999,2887.65,69303.59999999999,34651.8,3.5,0,242562.6,8000,30.320324999999997,8.662949999999999,287,True
True,False,False,False,False,False,True,False,False,False,False,False,40,41 General & Keyboard Clerks,Unknown Industry,55,4232.8,4232.8,50793.600000000006,50793.600000000006,3.0,0,152380.80000000002,9000,16.9312,5.643733333333334,287,True
False,False,False,False,False,True,True,False,False,False,False,False,46,93 Labourers & Related Workers,Unknown Industry,46,4615.639999999999,4615.639999999999,55387.67999999999,55387.67999999999,3.0,50000,216163.04,12000,18.013586666666665,4.615639999999999,287,True
False,False,True,False,True,False,False,False,True,False,False,False,59,33 Business & Administration Associate Professionals,Business & Administration,51,5636.0,5636.0,67632.0,67632.0,4.0,100000,370528.0,15000,24.701866666666668,4.5088,287,True
False,False,False,True,False,False,False,False,True,False,False,False,24,93 Labourers & Related Workers,Unknown Industry,50,4433.98,4433.98,53207.76,53207.76,1.5,50000,129811.64,10000,12.981164,5.320776,287,True
True,False,False,False,False,False,False,False,False,False,True,False,64,91 Cleaners & Related Workers,Unknown Industry,42,5752.62,2876.31,69031.44,34515.72,3.5,0,241610.04,9000,26.845560000000003,7.67016,287,True
True,False,False,False,False,False,True,False,False,False,False,False,55,41 General & Keyboard Clerks,Unknown Industry,44,3780.0,3780.0,45360.0,45360.0,4.0,0,181440.0,8000,22.68,5.67,287,True
True,False,False,False,False,False,False,False,False,False,True,False,35,22 Health Professionals,Unknown Industry,44,3360.0,3360.0,40320.0,40320.0,2.0,0,80640.0,5000,16.128,8.064,287,True
True,False,False,False,False,False,True,False,False,False,False,False,37,42 Customer Services Officers & Clerks,Customer Service,22,3810.0,3810.0,45720.0,45720.0,2.0,0,91440.0,6000,15.24,7.62,288,True
True,False,False,False,False,False,False,False,True,False,False,False,28,51 Personal Service Workers,Unknown Industry,40,4898.04,4898.04,58776.48,58776.48,1.5,0,88164.72,6000,14.69412,9.79608,290,True
True,False,False,False,False,False,False,False,False,False,True,False,27,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,40,4352.39,4352.39,52228.68000000001,52228.68000000001,1.5,0,78343.02000000002,6000,13.057170000000005,8.704780000000001,290,True
True,True,False,False,False,False,False,False,False,False,True,False,41,51 Personal Service Workers,Unknown Industry,39,5875.2300000000005,5875.2300000000005,70502.76000000001,70502.76000000001,3.0,50000,261508.28000000003,15000,17.433885333333336,4.700184000000001,290,True
True,False,False,False,False,False,True,False,False,False,False,False,27,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,37,5478.56,5478.56,65742.72,65742.72,1.5,0,98614.08,7000,14.087725714285714,9.391817142857144,290,True
True,False,False,False,False,False,True,False,False,False,False,False,78,42 Customer Services Officers & Clerks,Customer Service,35,3917.0,0.0,47004.0,0.0,2.0,0,94008.0,2000,47.004,23.502,290,True
False,True,False,True,False,False,False,True,False,False,False,False,78,93 Labourers & Related Workers,Unknown Industry,40,6941.2,0.0,83294.4,0.0,2.0,100000,266588.8,6000,44.431466666666665,13.8824,290,True
True,False,False,False,False,False,True,False,False,False,False,False,27,13 Production & Specialised Services Managers,Unknown Industry,44,4221.44,4221.44,50657.28,50657.28,1.5,0,75985.92,6000,12.66432,8.44288,292,True
True,False,False,False,False,False,False,False,True,False,False,False,37,25 Information & Communications Technology Professionals,Unknown Industry,51,3782.45,3782.45,45389.4,45389.4,2.0,0,90778.8,6000,15.1298,7.564900000000001,292,True
True,False,False,False,False,False,True,False,False,False,False,False,63,53 Personal Care Workers,Personal Care,53,3842.0,3842.0,46104.0,46104.0,3.5,0,161364.0,6000,26.894,7.684,292,True
False,False,False,False,False,True,True,False,False,False,False,False,23,54 Protective Services Workers,Unknown Industry,44,4331.94,4331.94,51983.28,51983.28,1.5,50000,127974.92,10000,12.797492,5.198328,292,True
True,False,False,False,False,False,False,False,True,False,False,False,20,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,47,4077.9,4077.9,48934.8,48934.8,1.5,0,73402.20000000001,6000,12.233700000000002,8.155800000000001,292,True
True,False,False,False,False,False,True,False,False,False,False,False,27,83 Drivers & Mobile Machinery Operators,Unknown Industry,42,4208.83,4208.83,50505.96,50505.96,1.5,0,75758.94,6000,12.62649,8.41766,292,True
True,False,False,False,True,False,False,False,False,False,True,False,39,12 Administrative & Commercial Managers,Management,58,10537.0,10537.0,126444.0,126444.0,2.0,50000,302888.0,18000,16.827111111111112,7.024666666666667,292,True
True,False,False,False,False,False,True,False,False,False,False,False,22,33 Business & Administration Associate Professionals,Business & Administration,46,5251.0,5251.0,63012.0,63012.0,1.5,0,94518.0,7000,13.502571428571429,9.001714285714286,292,True
True,False,False,False,False,False,False,True,False,False,False,False,33,52 Sales Workers,Unknown Industry,46,5500.2,5500.2,66002.4,66002.4,2.0,0,132004.8,9000,14.6672,7.3336,292,True
False,False,False,False,False,True,False,True,False,False,False,False,28,33 Business & Administration Associate Professionals,Business & Administration,43,5491.0,5491.0,65892.0,65892.0,1.5,50000,148838.0,11000,13.530727272727272,5.990181818181818,292,True
True,False,False,False,False,False,False,False,True,False,False,False,27,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,42,3313.52,3313.52,39762.24,39762.24,1.5,0,59643.36,4000,14.91084,9.94056,292,True
True,True,False,False,False,False,True,False,False,False,False,False,50,13 Production & Specialised Services Managers,Unknown Industry,58,6087.599999999999,6087.599999999999,73051.2,73051.2,4.0,50000,342204.8,17000,20.12969411764706,4.297129411764706,292,True
True,False,False,False,True,False,True,False,False,False,False,False,50,33 Business & Administration Associate Professionals,Business & Administration,48,7595.0,7595.0,91140.0,91140.0,4.0,50000,414560.0,21000,19.740952380952383,4.34,292,True
True,False,False,True,False,False,True,False,False,False,False,False,49,33 Business & Administration Associate Professionals,Business & Administration,46,7250.0,7250.0,87000.0,87000.0,3.0,50000,311000.0,16000,19.4375,5.4375,292,True
True,False,False,False,False,False,False,False,True,False,False,False,23,51 Personal Service Workers,Unknown Industry,27,4032.48,4032.48,48389.76,48389.76,1.5,0,72584.64,6000,12.09744,8.064960000000001,293,True
False,False,False,False,False,True,True,False,False,False,False,False,31,52 Sales Workers,Unknown Industry,40,5367.14,5367.14,64405.68000000001,64405.68000000001,2.0,50000,178811.36000000002,12000,14.900946666666668,5.367140000000001,295,True
True,False,False,False,False,False,True,False,False,False,False,False,34,51 Personal Service Workers,Unknown Industry,32,3285.36,3285.36,39424.32,39424.32,2.0,0,78848.64,5000,15.769728,7.884864,295,True
True,True,False,False,False,False,True,False,False,False,False,False,83,33 Business & Administration Associate Professionals,Business & Administration,37,7251.0,0.0,87012.0,0.0,2.0,50000,224024.0,4000,56.006,21.753,295,True
True,True,False,False,False,False,False,False,False,True,False,False,78,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,31,4771.52,0.0,57258.23999999999,0.0,2.0,50000,164516.47999999998,4000,41.12911999999999,14.314559999999998,295,True
True,False,False,False,False,False,True,False,False,False,False,False,78,43 Numerical & Material-Recording Clerks,Clerical Support,50,3993.0,0.0,47916.0,0.0,2.0,0,95832.0,2000,47.916,23.958,297,True
True,False,False,False,False,False,True,False,False,False,False,False,71,42 Customer Services Officers & Clerks,Customer Service,41,3785.0,0.0,45420.0,0.0,2.0,0,90840.0,3000,30.28,15.14,297,True
False,True,False,False,True,False,False,True,False,False,False,False,44,91 Cleaners & Related Workers,Unknown Industry,58,5695.4400000000005,5695.4400000000005,68345.28,68345.28,3.0,100000,305035.83999999997,17000,17.943284705882352,4.020310588235294,297,True
True,False,True,False,False,False,True,False,False,False,False,False,67,"26 Legal, Social, Religious & Cultural Professionals",Unknown Industry,51,6478.7300000000005,3239.365,77744.76000000001,38872.380000000005,3.5,50000,322106.66000000003,11000,29.28242363636364,7.067705454545456,297,True
True,True,False,False,False,False,False,True,False,False,False,False,83,25 Information & Communications Technology Professionals,Unknown Industry,50,6259.2300000000005,0.0,75110.76000000001,0.0,2.0,50000,200221.52,3000,66.74050666666668,25.03692,297,True
False,False,False,False,False,True,True,False,False,False,False,False,28,43 Numerical & Material-Recording Clerks,Clerical Support,44,4686.0,4686.0,56232.0,56232.0,1.5,50000,134348.0,10000,13.4348,5.6232,297,True
True,True,False,False,False,False,False,True,False,False,False,False,65,51 Personal Service Workers,Unknown Industry,47,6322.05,3161.025,75864.6,37932.3,3.5,50000,315526.10000000003,11000,28.684190909090912,6.896781818181819,297,True
False,False,False,False,False,True,True,False,False,False,False,False,44,91 Cleaners & Related Workers,Unknown Industry,51,3604.68,3604.68,43256.16,43256.16,3.0,50000,179768.48,10000,17.976848,4.325616,297,True
False,False,False,False,False,True,False,False,True,False,False,False,30,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,39,4061.0,4061.0,48732.0,48732.0,2.0,50000,147464.0,10000,14.7464,4.8732,300,True
True,False,True,False,False,False,True,False,False,False,False,False,31,33 Business & Administration Associate Professionals,Business & Administration,34,7246.0,7246.0,86952.0,86952.0,2.0,50000,223904.0,15000,14.926933333333332,5.7968,300,True
True,True,False,False,False,False,True,False,False,False,False,False,46,25 Information & Communications Technology Professionals,Unknown Industry,37,3528.72,3528.72,42344.64,42344.64,3.0,50000,177033.91999999998,10000,17.703391999999997,4.234464,300,True
True,True,False,False,False,False,False,False,False,True,False,False,56,"75 Food Processing, Woodworking, Garment, Leather & Other Craft & Related Trades Workers",Unknown Industry,34,4782.96,4782.96,57395.52,57395.52,4.0,50000,279582.07999999996,12000,23.298506666666665,4.78296,300,True
